id,province_code,city_code,district_code,district,created_at,updated_at
6037,18,1812,181204,GUNUNG TERANG,,
6038,52,5204,520418,LABUHAN BADAS,,
6039,15,1501,150115,GUNUNG TUJUH,,
6040,14,1409,140907,GUNUNGTOAR,,
6041,32,3202,320227,GUNUNGGURUH,,
6042,32,3272,327201,GUNUNG PUYUH,,
6043,12,1278,127801,GUNUNGSITOLI,,
6044,12,1278,127804,GUNUNGSITOLI IDANOI,,
6045,12,1278,127802,GUNUNGSITOLI SELATAN,,
6046,63,6311,631102,HALONG,,
6047,62,6207,620704,HANAU,,
6048,32,3208,320826,HANTARA,,
6049,12,1207,120725,LABUHAN DELI,,
6050,13,1307,130705,HARAU,,
6051,12,1217,121705,HARIAN,,
6052,32,3274,327403,HARJAMUKTI,,
6053,63,6305,630512,HATUNGUN,,
6054,53,5320,532005,HAWU MEHARA,,
6055,53,5307,530718,HEWOKLOANG,,
6056,12,1214,121411,HILIMEGAI,,
6057,12,1204,120420,HILISERANGKAI,,
6058,12,1205,120510,HINAI,,
6059,94,9407,940706,HITADIPA,,
6060,35,3522,352210,BAURENO,,
6061,81,8102,810216,HOAT SORBAY,,
6062,52,5205,520503,HU`U,,
6063,95,9501,950116,HUBIKIAK,,
6064,94,9405,940501,ILAGA,,
6065,75,7571,757109,HULONTHALANGI,,
6066,61,6106,610608,HULU GURUNG,,
6067,94,9402,940213,ILAMBURAWI,,
6068,12,1214,121420,HURUNA,,
6069,12,1213,121319,HUTA BARGOT,,
6070,95,9501,950117,IBELE,,
6071,33,3304,330405,BAWANG,,
6072,82,8201,820107,TABARU,,
6073,12,1204,120410,IDANOGAWO,,
6074,53,5313,531309,ILE APE TIMUR,,
6075,53,5306,530613,ILE BOLENG,,
6076,53,5306,530604,ILE MANDIRI,,
6077,16,1671,167101,ILIR BARAT DUA,,
6078,16,1671,167106,ILIR TIMUR DUA,,
6079,34,3402,340210,IMOGIRI,,
6080,95,9508,950821,INIYE,,
6081,14,1409,140911,INUMAN,,
6082,33,3325,332505,BAWANG,,
6083,13,1303,130305,IV NAGARI,,
6084,13,1301,130112,IV NAGARI BAYANG UTARA,,
6085,16,1671,167117,JAKABARING,,
6086,15,1505,150501,JAMBI LUAR KOTA,,
6087,15,1571,157103,JAMBI TIMUR,,
6088,11,1102,110210,SEMADAM,,
6089,32,3209,320940,JAMBLANG,,
6090,91,9103,910304,SENTANI BARAT,,
6091,33,3322,332208,JAMBU,,
6092,11,1118,111803,JANGKA BUYA,,
6093,33,3322,332211,BAWEN,,
6094,15,1502,150218,JANGKAT TIMUR,,
6095,32,3208,320823,JAPARA,,
6096,16,1604,160406,JARAI,,
6097,63,6309,630911,JARO,,
6098,33,3302,330203,JATILAWANG,,
6099,35,3523,352302,JATIROGO,,
6100,35,3508,350817,JATIROTO,,
6101,32,3210,321015,JATITUJUH,,
6102,36,3671,367102,JATIUWUNG,,
6103,12,1208,120819,JAWA MARAJA BAH JAMBI,,
6104,12,1204,120411,BAWOLATO,,
6105,32,3215,321522,JAYAKERTA,,
6106,36,3603,360302,JAYANTI,,
6107,62,6208,620802,JELAI,,
6108,64,6407,640711,JEMPANG,,
6109,34,3402,340209,JETIS,,
6110,94,9404,940406,JILA,,
6111,95,9504,950441,KAI,,
6112,96,9602,960226,KAIS DARAT,,
6113,16,1606,160615,JIRAK JAYA,,
6114,35,3517,351719,JOGOROTO,,
6115,52,5203,520317,LABUHAN HAJI,,
6116,35,3509,350901,JOMBANG,,
6117,63,6311,631101,JUAI,,
6118,12,1206,120607,JUHAR,,
6119,53,5305,530510,KABOLA,,
6120,35,3574,357401,KADEMANGAN,,
6121,32,3210,321013,KADIPATEN,,
6122,36,3601,360119,KADUHEJO,,
6123,32,3205,320510,KADUNGORA,,
6124,62,6210,621004,KAHAYAN HULU UTARA,,
6125,71,7106,710608,KALAWAT,,
6126,11,1101,110112,LABUHAN HAJI BARAT,,
6127,33,3304,330418,KALIBENING,,
6128,33,3314,331401,KALIJAMBE,,
6129,32,3208,320827,KALIMANGGIS,,
6130,35,3522,352216,KALITIDU,,
6131,94,9402,940218,KALOME,,
6132,35,3509,350919,KALIWATES,,
6133,32,3209,320929,KALIWEDI,,
6134,71,7104,710412,KALONGAN,,
6135,74,7471,747110,KAMBU,,
6136,35,3503,350307,KAMPAK,,
6137,36,3602,360203,BAYAH,,
6138,14,1401,140108,KAMPAR KIRI HILIR,,
6139,12,1222,122202,KAMPUNG RAKYAT,,
6140,94,9406,940608,KAMU TIMUR,,
6141,94,9406,940604,KAMU UTARA,,
6142,33,3325,332513,KANDEMAN,,
6143,53,5307,530719,KANGAE,,
6144,35,3505,350510,KANIGORO,,
6145,35,3522,352211,KANOR,,
6146,73,7326,732620,KAPALA PITU,,
6147,32,3209,320922,KAPETAKAN,,
6148,52,5208,520804,BAYAN,,
6149,95,9507,950732,KARU,,
6150,74,7402,740233,KAPOIALA,,
6151,33,3303,330311,KARANGANYAR,,
6152,62,6203,620312,KAPUAS HULU,,
6153,51,5107,510704,KARANGASEM,,
6154,33,3321,332102,KARANGAWEN,,
6155,35,3524,352424,KARANGBINANGUN,,
6156,33,3326,332618,KARANGDADAP,,
6157,62,6203,620304,KAPUAS KUALA,,
6158,62,6203,620307,KAPUAS MURUNG,,
6159,33,3306,330608,BAYAN,,
6160,33,3310,331013,KARANGDOWO,,
6161,13,1307,130707,KAPUR IX,,
6162,32,3216,321610,KARANG BAHAGIA,,
6163,12,1273,127303,SIBOLGA SELATAN,,
6164,11,1116,111603,KARANG BARU,,
6165,32,3206,320602,KARANGNUNGGAL,,
6166,33,3313,331308,KARANGPANDAN,,
6167,32,3205,320502,KARANGPAWITAN,,
6168,32,3208,320829,KARANG KANCANA,,
6169,35,3578,357801,KARANG PILANG,,
6170,13,1301,130106,BAYANG,,
6171,92,9203,920306,KARAS,,
6172,36,3601,360125,KARANG TANJUNG,,
6173,32,3212,321210,KARANGAMPEL,,
6174,82,8204,820416,KASIRUTA TIMUR,,
6175,35,3503,350306,KARANGAN,,
6176,33,3305,330520,KARANGANYAR,,
6177,33,3326,332607,KARANGANYAR,,
6178,32,3209,320906,KARANGSEMBUNG,,
6179,32,3203,320307,KARANGTENGAH,,
6180,33,3321,332105,KARANGTENGAH,,
6181,33,3310,331004,BAYAT,,
6182,32,3205,320516,KARANGTENGAH,,
6183,32,3209,320934,KARANGWARENG,,
6184,36,3671,367107,KARAWACI,,
6185,32,3215,321501,KARAWANG BARAT,,
6186,32,3215,321526,KARAWANG TIMUR,,
6187,35,3577,357701,KARTOHARJO,,
6188,53,5317,531701,KATIKU TANA,,
6189,62,6206,620608,KATINGAN HULU,,
6190,61,6105,610509,KAYAN HULU,,
6191,65,6502,650210,KAYAN SELATAN,,
6192,32,3205,320517,BAYONGBONG,,
6193,52,5208,520803,KAYANGAN,,
6194,33,3318,331802,KAYEN,,
6195,35,3506,350624,KAYEN KIDUL,,
6196,35,3504,350405,KAUMAN,,
6197,17,1704,170405,KAUR SELATAN,,
6198,17,1704,170404,KAUR TENGAH,,
6199,17,1704,170403,KAUR UTARA,,
6200,71,7102,710222,KAWANGKOAN BARAT,,
6201,71,7102,710221,KAWANGKOAN UTARA,,
6202,16,1602,160205,KAYU AGUNG,,
6203,16,1606,160609,BAYUNG LENCIR,,
6204,15,1501,150109,KAYU ARO,,
6205,15,1501,150119,KAYU ARO BARAT,,
6206,33,3302,330205,KEBASEN,,
6207,94,9405,940513,KEMBRU,,
6208,33,3305,330512,KEBUMEN,,
6209,18,1871,187101,KEDATON,,
6210,32,3209,320920,KEDAWUNG,,
6211,52,5201,520102,KEDIRI,,
6212,51,5102,510206,KEDIRI,,
6213,32,3212,321228,KEDOKAN BUNDER,,
6214,51,5107,510706,BEBANDEM,,
6215,32,3216,321612,KEDUNG WARINGIN,,
6216,32,3274,327401,KEJAKSAN,,
6217,35,3573,357303,KEDUNGKANDANG,,
6218,35,3504,350403,KEDUNGWARU,,
6219,17,1701,170107,KEDURANG ILIR,,
6220,81,8102,810213,KEI KECIL TIMUR,,
6221,81,8102,810219,KEI KECIL TIMUR SELATAN,,
6222,35,3514,351406,KEJAYAN,,
6223,31,3172,317206,KELAPA GADING,,
6224,53,5371,537103,KELAPA LIMA,,
6225,91,9110,911005,BONGGO,,
6226,14,1402,140203,KELAYANG,,
6227,95,9505,950502,KELILA,,
6228,53,5308,530814,KELIMUTU,,
6229,53,5306,530611,KELUBAGOLIT,,
6230,14,1404,140419,KEMPAS,,
6231,95,9507,950735,KELULOME,,
6232,35,3524,352419,KEMBANGBAHU,,
6233,33,3302,330220,KEMBARAN,,
6234,61,6103,610308,KEMBAYAN,,
6235,18,1871,187113,KEMILING,,
6236,91,9110,911015,BONGGO TIMUR,,
6237,33,3302,330206,KEMRANJEN,,
6238,94,9405,940516,MAGE`ABUME,,
6239,14,1404,140414,KEMUNING,,
6240,95,9504,950411,KUBU,,
6241,16,1671,167109,KEMUNING,,
6242,35,3523,352301,KENDURUAN,,
6243,64,6402,640209,KENOHAN,,
6244,95,9508,950801,KENYAM,,
6245,17,1708,170804,KEPAHIANG,,
6246,15,1506,150613,SENYERANG,,
6247,95,9502,950216,OK AOM,,
6248,35,3572,357201,KEPANJENKIDUL,,
6249,11,1101,110102,KLUET UTARA,,
6250,14,1406,140615,KEPENUHAN HULU,,
6251,73,7371,737115,KEPULAUAN SANGKARRANG,,
6252,35,3523,352308,KEREK,,
6253,14,1404,140409,KERITANG,,
6254,32,3205,320513,KERSAMANAH,,
6255,33,3329,332911,KERSANA,,
6256,63,6303,630302,KERTAK HANYAR,,
6257,16,1671,167113,KERTAPATI,,
6258,11,1104,110403,BEBESEN,,
6259,32,3212,321208,KERTASEMAYA,,
6260,35,3518,351808,KERTOSONO,,
6261,14,1405,140507,KERUMUTAN,,
6262,32,3274,327405,KESAMBI,,
6263,73,7326,732615,KESU,,
6264,11,1102,110212,KETAMBE,,
6265,11,1107,110722,KEUMALA,,
6266,53,5307,530710,KEWAPANTE,,
6267,81,8105,810513,KIAN DARAT,,
6268,32,3273,327316,KIARACONDONG,,
6269,61,6103,610306,BEDUAI,,
6270,16,1604,160416,KIKIM SELATAN,,
6271,16,1604,160418,KIKIM TENGAH,,
6272,63,6301,630107,KINTAP,,
6273,91,9115,911510,KIRIHI,,
6274,16,1609,160911,KISAM ILIR,,
6275,81,8108,810817,KISAR UTARA,,
6276,33,3312,331216,KISMANTORO,,
6277,96,9601,960117,KLABOT,,
6278,32,3209,320923,KLANGENAN,,
6279,35,3573,357302,KLOJEN,,
6280,33,3323,332318,BEJEN,,
6281,53,5318,531807,KODI,,
6282,31,3172,317203,KOJA,,
6283,74,7472,747206,MURHUM,,
6284,12,1224,122405,NAMOHALU ESIWA,,
6285,35,3520,352017,NGUNTORONADI,,
6286,33,3312,331206,NGUNTORONADI,,
6287,16,1613,161303,NIBUNG,,
6288,91,9106,910604,NUMFOR BARAT,,
6289,32,3208,320820,NUSAHERANG,,
6290,12,1214,121421,O`O`U,,
6291,32,3276,327606,BEJI,,
6292,91,9106,910617,ORKERI,,
6293,71,7171,717111,PAAL DUA,,
6294,32,3206,320629,PADAKEMBANG,,
6295,35,3508,350814,PADANG,,
6296,13,1371,137102,PADANG TIMUR,,
6297,12,1277,127703,PADANGSIDIMPUAN BATUNADUA,,
6298,12,1277,127702,PADANGSIDIMPUAN SELATAN,,
6299,12,1202,120210,PAGARAN,,
6300,18,1810,181005,PAGELARAN,,
6301,12,1202,120206,PAHAE JAE,,
6302,95,9502,950225,OKBAB,,
6303,12,1202,120205,PAHAE JULU,,
6304,52,5205,520508,PAJO,,
6305,12,1213,121321,PAKANTAN,,
6306,32,3215,321512,PAKISJAYA,,
6307,36,3603,360315,PAKUHAJI,,
6308,32,3210,321019,PALASAH,,
6309,52,5206,520618,PALIBELO,,
6310,32,3209,320917,PALIMANAN,,
6311,61,6101,610108,PALOH,,
6312,72,7210,721002,PALOLO,,
6313,74,7403,740326,BONE,,
6314,72,7271,727102,PALU BARAT,,
6315,72,7271,727103,PALU SELATAN,,
6316,72,7271,727104,PALU UTARA,,
6317,12,1208,120831,PAMATANG SILIMA HUTA,,
6318,35,3528,352804,PAMEKASAN,,
6319,15,1502,150206,PAMENANG,,
6320,63,6308,630809,PAMINGGIR,,
6321,12,1210,121020,PANAI HULU,,
6322,16,1603,160327,PANANG ENIM,,
6323,73,7314,731405,PANCA RIJANG,,
6324,73,7322,732202,BONE BONE,,
6325,13,1301,130101,PANCUNG SOAL,,
6326,35,3514,351411,PANDAAN,,
6327,34,3402,340206,PANDAK,,
6328,36,3601,360121,PANDEGLANG,,
6329,35,3527,352713,PANGARENGAN,,
6330,73,7310,731004,PANGKAJENE,,
6331,19,1971,197103,PANGKAL BALAM,,
6332,62,6201,620106,PANGKALAN BANTENG,,
6333,33,3326,332602,PANINGGARAN,,
6334,32,3207,320708,PANJALU,,
6335,75,7501,750111,BONGOMEME,,
6336,35,3512,351208,PANJI,,
6337,12,1208,120805,PANOMBEIAN PANEI,,
6338,12,1207,120732,PANTAI LABU,,
6339,53,5305,530506,PANTAR,,
6340,11,1118,111807,PANTERAJA,,
6341,12,1213,121302,PANYABUNGAN UTARA,,
6342,12,1216,121604,PARANGINAN,,
6343,12,1211,121110,PARBULUAN,,
6344,35,3506,350617,PARE,,
6345,13,1377,137701,PARIAMAN TENGAH,,
6346,13,1308,130804,BONJOL,,
6347,13,1377,137704,PARIAMAN TIMUR,,
6348,13,1377,137702,PARIAMAN UTARA,,
6349,13,1304,130409,PARIANGAN,,
6350,72,7208,720820,PARIGI TENGAH,,
6351,63,6311,631106,PARINGIN,,
6352,63,6311,631107,PARINGIN SELATAN,,
6353,71,7107,710711,PASAN,,
6354,36,3603,360312,PASAR KEMIS,,
6355,33,3372,337203,PASAR KLIWON,,
6356,12,1201,120116,PASARIBU TOBING,,
6357,32,3276,327604,LIMO,,
6358,32,3208,320819,PASAWAHAN,,
6359,16,1611,161107,PASEMAH AIR KERUH,,
6360,11,1101,110110,PASI RAJA,,
6361,73,7301,730110,PASIMASUNGGU TIMUR,,
6362,71,7101,710119,PASSI BARAT,,
6363,35,3518,351809,PATIANROWO,,
6364,33,3302,330212,PATIKRAJA,,
6365,33,3301,330119,PATIMUAN,,
6366,35,3509,350920,PATRANG,,
6367,13,1307,130703,PAYAKUMBUH,,
6368,64,6474,647403,BONTANG BARAT,,
6369,32,3216,321613,PEBAYURAN,,
6370,32,3215,321510,PEDES,,
6371,12,1211,121109,PEGAGAN HILIR,,
6372,33,3305,330513,PEJAGOAN,,
6373,15,1508,150809,PELEPAT ILIR,,
6374,61,6104,610424,PEMAHAN,,
6375,62,6213,621306,PEMATANG KARAU,,
6376,18,1805,180523,PENAWAR AJI,,
6377,18,1805,180513,PENAWAR TAMA,,
6378,16,1601,160108,PENGANDONAN,,
6379,64,6474,647402,BONTANG SELATAN,,
6380,61,6106,610621,PENGKADAN,,
6381,95,9502,950209,PEPERA,,
6382,35,3517,351701,PERAK,,
6383,36,3671,367108,PERIUK,,
6384,11,1107,110715,PEUKAN BARO,,
6385,32,3205,320526,PEUNDEUY,,
6386,63,6305,630508,PIANI,,
6387,95,9508,950827,PIJA,,
6388,36,3671,367111,PINANG,,
6389,17,1707,170712,PINANG BELAPIS,,
6390,64,6474,647401,BONTANG UTARA,,
6391,17,1701,170103,PINO,,
6392,11,1108,110824,PIRAK TIMUR,,
6393,95,9501,950125,PISUGI,,
6394,16,1671,167114,PLAJU,,
6395,32,3209,320936,PLERED,,
6396,32,3214,321404,PLERED,,
6397,34,3402,340213,PLERET,,
6398,11,1110,111001,PULAU BANYAK,,
6399,82,8271,827105,PULAU BATANG DUA,,
6400,35,3517,351714,PLOSO,,
6401,95,9502,950212,OKBAPE,,
6402,32,3209,320918,PLUMBON,,
6403,35,3523,352317,PLUMPANG,,
6404,33,3314,331402,PLUPUH,,
6405,74,7471,747104,POASIA,,
6406,95,9507,950710,POGA,,
6407,35,3503,350312,POGALAN,,
6408,95,9504,950426,POGANERI,,
6409,94,9405,940505,POGOMA,,
6410,33,3305,330525,PONCOWARNO,,
6411,17,1709,170909,PONDOK KUBANG,,
6412,62,6203,620302,KAPUAS HILIR,,
6413,72,7202,720201,POSO KOTA,,
6414,35,3518,351806,PRAMBON,,
6415,33,3305,330509,PREMBUN,,
6416,35,3508,350802,PRONOJIWO,,
6417,16,1609,160902,PULAU BERINGIN,,
6418,82,8271,827107,PULAU HIRI,,
6419,91,9105,910513,PULAU KURUDU,,
6420,81,8108,810812,PULAU LAKOR,,
6421,16,1607,160704,PULAU RIMAU,,
6422,73,7307,730709,PULAU SEMBILAN,,
6423,95,9502,950222,OKLIP,,
6424,82,8271,827101,PULAU TERNATE,,
6425,63,6302,630222,PULAULAUT SIGAM,,
6426,63,6302,630206,PULAULAUT UTARA,,
6427,31,3175,317502,PULOGADUNG,,
6428,36,3601,360132,PULOSARI,,
6429,12,1213,121320,PUNCAK SORIK MARAPI,,
6430,33,3304,330412,PUNGGELAN,,
6431,12,1208,120814,PURBA,,
6432,61,6106,610623,PURING KENCANA,,
6433,32,3207,320735,PURWADADI,,
6434,32,3275,327503,BEKASI UTARA,,
6435,33,3304,330404,PURWANEGARA,,
6436,32,3215,321529,PURWASARI,,
6437,33,3302,330213,PURWOJATI,,
6438,33,3302,330225,PURWOKERTO BARAT,,
6439,33,3302,330224,PURWOKERTO SELATAN,,
6440,35,3575,357502,PURWOREJO,,
6441,74,7471,747109,PUUWATU,,
6442,53,5320,532006,RAIJUA,,
6443,18,1871,187110,RAJABASA,,
6444,32,3210,321009,RAJAGALUH,,
6445,18,1802,180215,BEKRI,,
6446,33,3304,330411,RAKIT,,
6447,14,1402,140213,RAKIT KULIM,,
6448,16,1603,160315,RAMBANG,,
6449,16,1603,160303,RAMBANG NIRU,,
6450,13,1304,130403,RAMBATAN,,
6451,13,1301,130102,RANAH PESISIR,,
6452,73,7318,731837,RANO,,
6453,71,7105,710503,RANOYAPO,,
6454,11,1116,111608,RANTAU,,
6455,16,1610,161006,RANTAU ALAI,,
6456,21,2171,217101,BELAKANG PADANG,,
6457,14,1407,140713,RANTAU KOPAR,,
6458,15,1508,150802,RANTAU PANDAN,,
6459,76,7603,760315,RANTEBULAHAN TIMUR,,
6460,73,7326,732601,RANTEPAO,,
6461,61,6112,611207,RASAU JAYA,,
6462,71,7107,710701,RATAHAN,,
6463,71,7107,710712,RATAHAN TIMUR,,
6464,17,1771,177106,RATU AGUNG,,
6465,18,1805,180522,RAWA PITU,,
6466,33,3302,330204,RAWALO,,
6467,18,1804,180406,BELALAU,,
6468,32,3275,327505,RAWALUMBU,,
6469,32,3273,327311,REGOL,,
6470,35,3504,350413,REJOTANGAN,,
6471,35,3514,351415,REMBANG,,
6472,15,1506,150608,RENAH MENDALUH,,
6473,35,3523,352314,RENGEL,,
6474,15,1509,150908,RIMBO ILIR,,
6475,15,1508,150813,RIMBO TENGAH,,
6476,73,7326,732604,RINDINGALLO,,
6477,14,1406,140602,ROKAN IV KOTO,,
6478,71,7107,710703,BELANG,,
6479,35,3508,350808,ROWOKANGKUNG,,
6480,14,1471,147112,RUMBAI,,
6481,14,1471,147106,RUMBAI BARAT,,
6482,62,6271,627104,SABANGAU,,
6483,73,7313,731301,SABANGPARU,,
6484,64,6402,640220,SAMBOJA BARAT,,
6485,53,5320,532002,SABU TENGAH,,
6486,53,5320,532003,SABU TIMUR,,
6487,74,7405,740524,SABULAKOA,,
6488,32,3207,320704,SADANANYA,,
6489,62,6209,620907,BELANTIKAN RAYA,,
6490,33,3305,330522,SADANG,,
6491,32,3217,321716,SAGULING,,
6492,61,6101,610114,SAJAD,,
6493,16,1671,167108,SAKO,,
6494,52,5203,520319,SAKRA BARAT,,
6495,12,1215,121503,SALAK,,
6496,61,6101,610118,SALATIGA,,
6497,96,9601,960114,SALAWATI SELATAN,,
6498,33,3329,332901,SALEM,,
6499,71,7104,710411,SALIBABU,,
6500,21,2102,210212,BELAT,,
6501,73,7308,730804,SALOMEKKO,,
6502,11,1105,110505,SAMATIGA,,
6503,33,3301,330117,SAMPANG,,
6504,74,7402,740205,SAMPARA,,
6505,82,8205,820502,SANANA,,
6506,35,3505,350507,SANANKULON,,
6507,35,3572,357203,SANANWETAN,,
6508,52,5271,527106,SANDUBAYA,,
6509,73,7318,731813,SANGALLA,,
6510,73,7318,731834,SANGALLA UTARA,,
6511,73,7313,731307,BELAWA,,
6512,74,7414,741407,SANGIA WAMBULU,,
6513,13,1311,131105,SANGIR BATANG HARI,,
6514,76,7601,760111,SARJO,,
6515,31,3171,317102,SAWAH BESAR,,
6516,65,6503,650301,SEBATIK,,
6517,65,6503,650308,SEBATIK BARAT,,
6518,65,6503,650310,SEBATIK TIMUR,,
6519,15,1506,150610,SEBERANG KOTA,,
6520,17,1708,170807,SEBERANG MUSI,,
6521,16,1671,167103,SEBERANG ULU DUA,,
6522,16,1603,160324,BELIDA DARAT,,
6523,32,3209,320909,SEDONG,,
6524,17,1701,170102,SEGINIM,,
6525,12,1209,120923,SEI DADAP,,
6526,12,1209,120911,SEI KEPAYANG,,
6527,12,1209,120924,SEI KEPAYANG BARAT,,
6528,12,1209,120925,SEI KEPAYANG TIMUR,,
6529,35,3524,352409,SEKARAN,,
6530,16,1606,160601,SEKAYU,,
6531,11,1116,111612,SEKERAK,,
6532,32,3208,320815,SELAJAMBE,,
6533,33,3327,332703,BELIK,,
6534,61,6101,610107,SELAKAU,,
6535,52,5271,527105,SELAPARANG,,
6536,16,1607,160721,SELAT PENUGUAN,,
6537,33,3312,331211,SELOGIRI,,
6538,17,1705,170502,SELUMA,,
6539,17,1705,170508,SELUMA BARAT,,
6540,17,1705,170509,SELUMA TIMUR,,
6541,17,1705,170510,SELUMA UTARA,,
6542,35,3578,357816,SEMAMPIR,,
6543,16,1608,160814,SEMENDAWAI BARAT,,
6544,61,6110,611001,BELIMBING,,
6545,16,1607,160717,SEMBAWA,,
6546,13,1310,131005,SEMBILAN KOTO,,
6547,16,1603,160309,SEMENDE DARAT TENGAH,,
6548,16,1603,160310,SEMENDE DARAT ULU,,
6549,16,1601,160121,SEMIDANG AJI,,
6550,34,3403,340312,SEMIN,,
6551,61,6106,610610,SEMITAU,,
6552,31,3171,317104,SENEN,,
6553,61,6108,610807,SENGAH TEMILA,,
6554,91,9111,911103,SENGGI,,
6555,73,7301,730103,BONTOMATENE,,
6556,96,9604,960411,SENOPI,,
6557,35,3523,352305,SENORI,,
6558,14,1409,140914,SENTAJO RAYA,,
6559,36,3603,360316,SEPATAN,,
6560,36,3603,360330,SEPATAN TIMUR,,
6561,61,6105,610503,SEPAUK,,
6562,61,6111,611105,SEPONTI,,
6563,35,3526,352608,SEPULU,,
6564,18,1802,180216,SEPUTIH AGUNG,,
6565,18,1802,180212,SEPUTIH SURABAYA,,
6566,73,7306,730601,BONTONOMPO,,
6567,65,6504,650401,SESAYAP,,
6568,65,6504,650402,SESAYAP HILIR,,
6569,36,3673,367301,SERANG,,
6570,21,2103,210306,SERASAN,,
6571,21,2103,210319,SERASAN TIMUR,,
6572,12,1218,121812,SERBA JADI,,
6573,95,9503,950342,SERADALA,,
6574,96,9602,960211,SEREMUK,,
6575,11,1175,117501,SIMPANG KIRI,,
6576,11,1108,110822,SIMPANG KRAMAT,,
6577,73,7306,730616,BONTONOMPO SELATAN,,
6578,11,1111,111111,SIMPANG MAMPLAM,,
6579,33,3372,337202,SERENGAN,,
6580,36,3674,367402,SERPONG UTARA,,
6581,62,6207,620707,SERUYAN RAYA,,
6582,73,7326,732602,SESEAN,,
6583,73,7326,732619,SESEAN SULOARA,,
6584,11,1112,111207,SETIA,,
6585,12,1209,120927,SETIA JANJI,,
6586,36,3674,367407,SETU,,
6587,34,3402,340215,SEWON,,
6588,73,7304,730407,BONTORAMBA,,
6589,14,1408,140801,SIAK,,
6590,14,1403,140312,SIAK KECIL,,
6591,12,1217,121706,SIANJAR MULA MULA,,
6592,12,1272,127202,SIANTAR BARAT,,
6593,12,1272,127205,SIANTAR MARIHAT,,
6594,12,1272,127208,SIANTAR MARIMBUN,,
6595,13,1309,130903,SIBERUT SELATAN,,
6596,12,1272,127206,SIANTAR MARTOBA,,
6597,12,1272,127207,SIANTAR SITALASARI,,
6598,12,1208,120809,SIDAMANIK,,
6599,13,1302,130208,BUKIT SUNDI,,
6600,33,3301,330111,SIDAREJA,,
6601,92,9202,920221,SIDEY,,
6602,12,1211,121101,SIDIKALANG,,
6603,33,3312,331214,SIDOHARJO,,
6604,33,3373,337304,SIDOMUKTI,,
6605,12,1211,121104,SIEMPAT NEMPU,,
6606,12,1211,121108,SIEMPAT NEMPU HILIR,,
6607,71,7107,710708,SILIAN RAYA,,
6608,12,1211,121107,SIEMPAT NEMPU HULU,,
6609,12,1215,121508,SIEMPAT RUBE,,
6610,19,1901,190102,BELINYU,,
6611,95,9501,950120,SIEPKOSI,,
6612,12,1221,122112,SIHAPAS BARUMUN,,
6613,13,1303,130304,SIJUNJUNG,,
6614,13,1309,130909,SIKAKAP,,
6615,16,1611,161108,SIKAP DALAM,,
6616,52,5203,520304,SIKUR,,
6617,12,1212,121203,SILAEN,,
6618,12,1222,122205,SILANGKITANG,,
6619,12,1211,121105,SILIMA PUNGGA PUNGGA,,
6620,12,1218,121811,SILINDA,,
6621,16,1608,160803,BELITANG,,
6622,13,1308,130816,SIMPANG ALAHAN MATI,,
6623,12,1209,120912,SIMPANG EMPAT,,
6624,63,6303,630308,SIMPANG EMPAT,,
6625,12,1206,120612,SIMPANG EMPAT,,
6626,63,6310,631006,SIMPANG EMPAT,,
6627,61,6111,611102,SIMPANG HILIR,,
6628,61,6104,610408,SIMPANG HULU,,
6629,11,1103,110320,SIMPANG JERNIH,,
6630,12,1214,121428,SIMUK,,
6631,94,9405,940506,SINAK,,
6632,61,6109,610907,BELITANG,,
6633,32,3210,321025,SINDANG,,
6634,17,1702,170223,SINDANG BELITI ILIR,,
6635,17,1702,170221,SINDANG BELITI ULU,,
6636,16,1609,160916,SINDANG DANAU,,
6637,32,3208,320831,SINDANGAGUNG,,
6638,32,3203,320321,SINDANGBARANG,,
6639,32,3207,320731,SINDANGKASIH,,
6640,32,3217,321714,SINDANGKERTA,,
6641,32,3210,321021,SINDANGWANGI,,
6642,71,7171,717103,SINGKIL,,
6643,61,6109,610905,BELITANG HILIR,,
6644,35,3523,352307,SINGGAHAN,,
6645,61,6172,617201,SINGKAWANG TENGAH,,
6646,61,6172,617203,SINGKAWANG TIMUR,,
6647,11,1110,111010,SINGKIL UTARA,,
6648,61,6172,617204,SINGKAWANG UTARA,,
6649,12,1201,120111,SIRANDORUNG,,
6650,12,1205,120521,SIRAPIT,,
6651,12,1215,121501,SITELU TALI URANG JEHE,,
6652,12,1215,121504,SITELU TALI URANG JULU,,
6653,12,1217,121709,SITIO-TIO,,
6654,61,6109,610906,BELITANG HULU,,
6655,33,3328,332810,SLAWI,,
6656,12,1204,120435,SOGAE`ADU,,
6657,53,5306,530619,SOLOR SELATAN,,
6658,33,3302,330209,SOMAGEDE,,
6659,12,1214,121426,SOMAMBAWA,,
6660,73,7306,730608,SOMBA OPU,,
6661,12,1204,120429,SOMOLO-MOLO,,
6662,33,3329,332910,SONGGOM,,
6663,12,1201,120110,SORKAM BARAT,,
6664,96,9671,967101,SORONG,,
6665,16,1608,160809,BELITANG II,,
6666,96,9671,967107,SORONG KOTA,,
6667,93,9301,930108,SOTA,,
6668,91,9115,911515,SOYOI MAMBAI,,
6669,35,3505,350503,SRENGAT,,
6670,33,3305,330514,SRUWENG,,
6671,12,1205,120507,STABAT,,
6672,16,1607,160716,SUAK TAPEH,,
6673,32,3208,320803,SUBANG,,
6674,12,1201,120118,SUKA BANGUN,,
